fecha_nacimiento,genero_nacido,descripcion_subtipo
2019-07-05,Femenino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Matrimonial
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Matrimonial
2019-07-05,Femenino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial sin Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Matrimonial
2019-07-05,Masculino,Matrimonial
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial sin Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Matrimonial
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Matrimonial
2019-07-05,Masculino,Matrimonial
2019-07-05,Femenino,Matrimonial
2019-07-05,Masculino,Extramatrimonial sin Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,ArtÃ­culo 242
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Matrimonial
2019-07-05,Masculino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial sin Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Matrimonial
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Matrimonial
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial sin Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Matrimonial
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-05,Femenino,Extramatrimonial con Padre
2019-07-05,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial sin Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial sin Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Matrimonial
2019-07-06,Masculino,Extramatrimonial sin Padre
2019-07-06,Masculino,Matrimonial
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial sin Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial sin Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Matrimonial
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Matrimonial
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial sin Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Matrimonial
2019-07-06,Masculino,Extramatrimonial sin Padre
2019-07-06,Masculino,Matrimonial
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial sin Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Matrimonial
2019-07-06,Masculino,Matrimonial
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Matrimonial
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial sin Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial sin Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Matrimonial
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Matrimonial
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Matrimonial
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Matrimonial
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial sin Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Matrimonial
2019-07-06,Masculino,Matrimonial
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial sin Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,ArtÃ­culo 242
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Matrimonial
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Matrimonial
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Matrimonial
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,ArtÃ­culo 242
2019-07-06,Femenino,Extramatrimonial sin Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Matrimonial
2019-07-06,Masculino,Matrimonial
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Matrimonial
2019-07-06,Femenino,Extramatrimonial sin Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Matrimonial
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,ArtÃ­culo 242
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Masculino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-06,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Matrimonial
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Matrimonial
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Matrimonial
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Matrimonial
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Matrimonial
2019-07-07,Masculino,Extramatrimonial sin Padre
2019-07-07,Femenino,Extramatrimonial sin Padre
2019-07-07,Femenino,Matrimonial
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Matrimonial
2019-07-07,Femenino,Matrimonial
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial sin Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Matrimonial
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Matrimonial
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Matrimonial
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial sin Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Matrimonial
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Matrimonial
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Matrimonial
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial sin Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Matrimonial
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Matrimonial
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Matrimonial
2019-07-07,Femenino,Matrimonial
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Matrimonial
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial sin Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Matrimonial
2019-07-07,Masculino,Matrimonial
2019-07-07,Masculino,Matrimonial
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,ArtÃ­culo 242
2019-07-07,Femenino,Matrimonial
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial sin Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Matrimonial
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial sin Padre
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Femenino,Extramatrimonial sin Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Matrimonial
2019-07-07,Masculino,Matrimonial
2019-07-07,Femenino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-07,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Matrimonial
2019-07-08,Femenino,Matrimonial
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial sin Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Matrimonial
2019-07-08,Femenino,Matrimonial
2019-07-08,Femenino,Extramatrimonial sin Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Matrimonial
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial sin Padre
2019-07-08,Femenino,Extramatrimonial sin Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial sin Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial sin Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Matrimonial
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Matrimonial
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Matrimonial
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Matrimonial
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Matrimonial
2019-07-08,Femenino,Matrimonial
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial sin Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Matrimonial
2019-07-08,Masculino,Matrimonial
2019-07-08,Femenino,Extramatrimonial sin Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial sin Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Matrimonial
2019-07-08,Masculino,Matrimonial
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Matrimonial
2019-07-08,Masculino,Extramatrimonial sin Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Matrimonial
2019-07-08,Masculino,Matrimonial
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial sin Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Matrimonial
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Matrimonial
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Matrimonial
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-08,Femenino,ArtÃ­culo 242
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial sin Padre
2019-07-08,Masculino,Matrimonial
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial sin Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Femenino,Extramatrimonial con Padre
2019-07-08,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Matrimonial
2019-07-09,Femenino,Matrimonial
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Matrimonial
2019-07-09,Femenino,Matrimonial
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Matrimonial
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial sin Padre
2019-07-09,Masculino,Matrimonial
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial sin Padre
2019-07-09,Masculino,Extramatrimonial sin Padre
2019-07-09,Masculino,Matrimonial
2019-07-09,Femenino,Matrimonial
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Matrimonial
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial sin Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial sin Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial sin Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Matrimonial
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial sin Padre
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Matrimonial
2019-07-09,Femenino,Matrimonial
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Femenino,Matrimonial
2019-07-09,Masculino,ArtÃ­culo 242
2019-07-09,Masculino,Matrimonial
2019-07-09,Femenino,Extramatrimonial con Padre
2019-07-09,Masculino,Extramatrimonial con Padre
2019-07-09,Masculino,ArtÃ­culo 242
2019-07-09,Femenino,Extramatrimonial con Padre
