fecha_matrimonio,genero_1,genero_2,estado_civil_1,estado_civil_2,edad_1,edad_2
2019-06-07,Masculino,Femenino,Soltero/a,Soltero/a,47,41
2019-06-07,Femenino,Masculino,Divorciado/a,Divorciado/a,41,42
2019-06-07,Masculino,Femenino,Soltero/a,Soltero/a,35,42
2019-06-07,Masculino,Femenino,Soltero/a,Soltero/a,42,43
2019-06-07,Masculino,Femenino,Soltero/a,Soltero/a,32,44
2019-06-07,Masculino,Femenino,Soltero/a,Soltero/a,44,44
2019-06-07,Masculino,Femenino,Soltero/a,Soltero/a,50,47
2019-06-07,Masculino,Femenino,Soltero/a,Soltero/a,49,50
2019-06-07,Femenino,Masculino,Divorciado/a,Divorciado/a,51,52
2019-06-07,Masculino,Femenino,Viudo/a,Soltero/a,56,54
2019-06-07,Masculino,Femenino,Divorciado/a,Divorciado/a,52,54
2019-06-07,Femenino,Masculino,Viudo/a,Divorciado/a,48,55
2019-06-07,Masculino,No declara,Soltero/a,Viudo/a,56,58
2019-06-07,Masculino,No declara,Divorciado/a,Divorciado/a,57,58
2019-06-07,Masculino,Femenino,Divorciado/a,Divorciado/a,58,58
2019-06-07,Masculino,Femenino,Divorciado/a,Soltero/a,68,66
2019-06-07,Femenino,Femenino,Soltero/a,Soltero/a,51,67
2019-06-07,Masculino,Femenino,Divorciado/a,Divorciado/a,70,71
2019-06-07,Masculino,Femenino,Divorciado/a,Viudo/a,82,71
2019-06-07,Masculino,Femenino,Soltero/a,Viudo/a,40,76
2019-06-07,Masculino,Femenino,Soltero/a,Soltero/a,74,78
2019-06-08,Masculino,Femenino,Soltero/a,Soltero/a,40,42
2019-06-09,Femenino,Masculino,Soltero/a,Soltero/a,49,51
2019-06-09,Femenino,Masculino,Divorciado/a,Divorciado/a,48,70
2019-06-10,Masculino,Femenino,Soltero/a,Soltero/a,22,23
2019-06-10,Masculino,Femenino,Soltero/a,Soltero/a,30,24
2019-06-10,Masculino,Femenino,Soltero/a,Soltero/a,29,25
2019-06-10,Femenino,Masculino,Soltero/a,Soltero/a,25,29
2019-06-10,Femenino,Masculino,Soltero/a,Soltero/a,33,29
2019-06-10,Femenino,Masculino,Soltero/a,Soltero/a,25,30
2019-06-10,Masculino,Femenino,Soltero/a,Soltero/a,32,30
2019-06-10,Masculino,Masculino,Soltero/a,Soltero/a,33,33
2019-06-10,Femenino,Masculino,Soltero/a,Soltero/a,32,33
2019-06-10,Masculino,Femenino,Soltero/a,Soltero/a,35,35
2019-06-10,Masculino,Femenino,Soltero/a,Soltero/a,40,36
2019-06-10,Femenino,Masculino,Soltero/a,Soltero/a,36,38
2019-06-10,Masculino,Femenino,Soltero/a,Soltero/a,43,40
2019-06-10,Femenino,Masculino,Soltero/a,Soltero/a,29,41
2019-06-10,Masculino,Femenino,Soltero/a,Divorciado/a,52,42
2019-06-10,Masculino,Femenino,Divorciado/a,Soltero/a,51,43
2019-06-10,Femenino,Masculino,Soltero/a,Soltero/a,40,43
2019-06-10,Masculino,Femenino,Soltero/a,Viudo/a,54,44
2019-06-10,Masculino,Femenino,Divorciado/a,Soltero/a,40,45
2019-06-10,Femenino,No declara,Divorciado/a,Divorciado/a,43,53
2019-06-10,Masculino,Femenino,Divorciado/a,Soltero/a,72,59
2019-06-10,Masculino,Femenino,Divorciado/a,Soltero/a,62,61
2019-06-10,Masculino,Femenino,Soltero/a,Soltero/a,62,66
2019-06-11,Masculino,Femenino,Soltero/a,Soltero/a,24,18
2019-06-11,Masculino,Femenino,Soltero/a,Soltero/a,29,27
2019-06-11,Masculino,Femenino,Soltero/a,Soltero/a,33,30
2019-06-11,Masculino,Femenino,Soltero/a,Soltero/a,27,31
2019-06-11,Femenino,Masculino,Soltero/a,Soltero/a,37,32
2019-06-11,Femenino,Masculino,Soltero/a,Divorciado/a,36,39
2019-06-12,Masculino,Femenino,Casado/a,Soltero/a,27,21
2019-06-12,Masculino,Femenino,Soltero/a,Soltero/a,26,22
2019-06-12,Masculino,Femenino,Soltero/a,Soltero/a,31,24
2019-06-12,Masculino,Femenino,Soltero/a,Soltero/a,34,24
2019-06-12,Masculino,Femenino,Soltero/a,Soltero/a,34,25
2019-06-12,Masculino,Femenino,Soltero/a,Soltero/a,35,29
2019-06-12,Femenino,Masculino,Divorciado/a,Divorciado/a,30,31
2019-06-12,Masculino,Femenino,Soltero/a,Soltero/a,39,34
2019-06-12,Femenino,Masculino,Soltero/a,Soltero/a,35,35
2019-06-12,Masculino,Femenino,Soltero/a,Soltero/a,44,37
2019-06-12,Femenino,Masculino,Soltero/a,Soltero/a,35,39
2019-06-12,Masculino,Femenino,Divorciado/a,Soltero/a,61,40
2019-06-12,Masculino,Femenino,Soltero/a,Soltero/a,51,44
2019-06-12,Masculino,Femenino,Viudo/a,Soltero/a,47,48
2019-06-12,Masculino,Femenino,Divorciado/a,Soltero/a,60,53
2019-06-12,Masculino,Femenino,Viudo/a,Divorciado/a,57,56
2019-06-12,Masculino,Femenino,Viudo/a,Divorciado/a,93,62
2019-06-13,Femenino,Masculino,Soltero/a,Soltero/a,25,23
2019-06-13,Masculino,Femenino,Soltero/a,Soltero/a,25,26
2019-06-13,Femenino,Masculino,Soltero/a,Soltero/a,30,26
2019-06-13,Masculino,Femenino,Soltero/a,Soltero/a,35,28
2019-06-13,Masculino,Femenino,Soltero/a,Soltero/a,31,30
2019-06-13,Masculino,Femenino,Soltero/a,Soltero/a,32,32
2019-06-13,Femenino,Masculino,Soltero/a,Soltero/a,29,32
2019-06-13,Masculino,Femenino,Soltero/a,Soltero/a,32,33
2019-06-13,Masculino,Femenino,Soltero/a,Soltero/a,46,33
2019-06-13,Masculino,Femenino,Soltero/a,Soltero/a,34,34
2019-06-13,Masculino,Femenino,Soltero/a,Soltero/a,41,40
2019-06-13,Femenino,Masculino,Soltero/a,Soltero/a,40,42
2019-06-13,Masculino,Femenino,Divorciado/a,Soltero/a,61,45
2019-06-13,Femenino,Masculino,Soltero/a,Soltero/a,26,46
2019-06-13,Femenino,Masculino,Soltero/a,Soltero/a,45,46
2019-06-13,Masculino,Femenino,Divorciado/a,Soltero/a,50,51
2019-06-13,Masculino,Femenino,Soltero/a,Divorciado/a,56,54
2019-06-13,Masculino,Femenino,Divorciado/a,Divorciado/a,76,55
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,24,19
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,22,22
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,19,24
2019-06-14,Masculino,Masculino,Soltero/a,Soltero/a,36,25
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,29,25
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,26,27
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,27,27
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,28,27
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,24,28
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,28,29
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,23,29
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,27,29
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,25,30
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,31,31
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,32,31
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,28,31
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,30,31
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,30,31
2019-06-14,Masculino,Masculino,Soltero/a,Soltero/a,41,31
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,32,31
2019-06-14,Masculino,Femenino,Divorciado/a,Soltero/a,43,32
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,33,32
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,35,33
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,26,33
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,31,33
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,32,33
2019-06-14,No declara,Femenino,Divorciado/a,Divorciado/a,55,34
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,27,34
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,35,34
2019-06-14,Masculino,Femenino,Divorciado/a,Soltero/a,44,35
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,34,35
2019-06-14,Masculino,Masculino,Soltero/a,Soltero/a,39,35
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,30,35
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,44,35
2019-06-14,Masculino,Femenino,Divorciado/a,Soltero/a,53,36
2019-06-14,Masculino,Masculino,Soltero/a,Soltero/a,46,36
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,38,36
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,32,36
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,36,37
2019-06-14,Femenino,Masculino,Divorciado/a,Divorciado/a,44,39
2019-06-14,Masculino,Masculino,Soltero/a,Soltero/a,62,40
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,37,40
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,40,40
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,42,40
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,35,40
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,29,41
2019-06-14,Masculino,Femenino,Divorciado/a,Soltero/a,38,42
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,34,42
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,44,43
2019-06-14,Masculino,Masculino,Divorciado/a,Soltero/a,69,44
2019-06-14,Masculino,Masculino,Soltero/a,Soltero/a,43,46
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,39,46
2019-06-14,Masculino,Femenino,Divorciado/a,Divorciado/a,52,48
2019-06-14,Masculino,Masculino,Soltero/a,Soltero/a,33,48
2019-06-14,Femenino,Masculino,Soltero/a,Divorciado/a,32,49
2019-06-14,Femenino,Femenino,Soltero/a,Soltero/a,46,49
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,47,51
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,51,51
2019-06-14,Masculino,Masculino,Soltero/a,Soltero/a,64,54
2019-06-14,Masculino,Femenino,Divorciado/a,Divorciado/a,89,55
2019-06-14,Femenino,No declara,Soltero/a,Divorciado/a,37,55
2019-06-14,Masculino,Femenino,Divorciado/a,Soltero/a,70,56
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,48,56
2019-06-14,Femenino,Masculino,Soltero/a,Soltero/a,61,57
2019-06-14,Masculino,Femenino,Soltero/a,Soltero/a,69,61
2019-06-14,Masculino,Femenino,Divorciado/a,Soltero/a,79,63
2019-06-14,Masculino,Masculino,Soltero/a,Soltero/a,57,65
2019-06-14,Masculino,Femenino,Divorciado/a,Viudo/a,76,67
2019-06-14,Masculino,Femenino,Viudo/a,Divorciado/a,89,72
2019-06-14,Masculino,Femenino,Viudo/a,Viudo/a,86,83
2019-06-15,Femenino,Masculino,Soltero/a,Soltero/a,28,32
2019-06-15,Femenino,Masculino,Soltero/a,Soltero/a,29,32
2019-06-15,Masculino,Femenino,Soltero/a,Divorciado/a,39,37
2019-06-17,Masculino,Femenino,Soltero/a,Soltero/a,24,19
2019-06-18,Femenino,Masculino,Soltero/a,Soltero/a,18,24
2019-06-18,Masculino,Femenino,Soltero/a,Soltero/a,30,25
2019-06-18,Femenino,Masculino,Soltero/a,Soltero/a,31,26
2019-06-18,Masculino,Femenino,Soltero/a,Soltero/a,28,26
2019-06-18,Masculino,Masculino,Soltero/a,Soltero/a,27,27
2019-06-18,Masculino,Femenino,Soltero/a,Soltero/a,30,27
2019-06-18,Femenino,Masculino,Soltero/a,Soltero/a,28,30
2019-06-18,Masculino,Femenino,Soltero/a,Soltero/a,35,31
2019-06-18,Masculino,Femenino,Soltero/a,Soltero/a,37,33
2019-06-18,Femenino,Masculino,Divorciado/a,Soltero/a,27,34
2019-06-18,Masculino,Femenino,Soltero/a,Soltero/a,36,35
2019-06-18,Femenino,Masculino,Divorciado/a,Soltero/a,43,38
2019-06-18,Masculino,Femenino,Divorciado/a,Soltero/a,40,45
2019-06-18,Masculino,Femenino,Divorciado/a,Soltero/a,50,45
2019-06-18,Femenino,Masculino,Soltero/a,Soltero/a,45,45
2019-06-18,Femenino,Masculino,Soltero/a,Soltero/a,57,53
2019-06-18,Masculino,Femenino,Soltero/a,Divorciado/a,44,55
2019-06-18,Femenino,Masculino,Divorciado/a,Soltero/a,67,56
2019-06-18,Femenino,Masculino,Viudo/a,Viudo/a,70,73
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,20,21
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,22,22
2019-06-19,Femenino,Masculino,Divorciado/a,Soltero/a,28,24
2019-06-19,Femenino,Masculino,Soltero/a,Soltero/a,24,24
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,31,24
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,26,25
2019-06-19,Femenino,Masculino,Soltero/a,Soltero/a,27,26
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,27,27
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,36,27
2019-06-19,Masculino,Femenino,Divorciado/a,Soltero/a,43,28
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,28,28
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,29,28
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,35,28
2019-06-19,Masculino,Masculino,Soltero/a,Soltero/a,30,28
2019-06-19,Femenino,Masculino,Soltero/a,Soltero/a,28,29
2019-06-19,Femenino,Masculino,Soltero/a,Soltero/a,26,29
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,33,29
2019-06-19,Masculino,Masculino,Soltero/a,Soltero/a,29,30
2019-06-19,Femenino,Masculino,Soltero/a,Soltero/a,23,30
2019-06-19,Femenino,Femenino,Soltero/a,Soltero/a,30,30
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,32,30
2019-06-19,Masculino,Femenino,Divorciado/a,Soltero/a,46,31
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,23,31
2019-06-19,Femenino,Masculino,Soltero/a,Divorciado/a,36,33
2019-06-19,Femenino,Masculino,Soltero/a,Soltero/a,33,33
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,34,36
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,39,39
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,31,40
2019-06-19,Femenino,Masculino,Soltero/a,Soltero/a,27,40
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,37,42
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,32,44
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,40,44
2019-06-19,Masculino,Femenino,Divorciado/a,Soltero/a,47,48
2019-06-19,Masculino,Femenino,Soltero/a,Divorciado/a,41,49
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,48,50
2019-06-19,Masculino,Femenino,Divorciado/a,Soltero/a,50,53
2019-06-19,Masculino,Femenino,Divorciado/a,Soltero/a,68,57
2019-06-19,Masculino,Femenino,Divorciado/a,Divorciado/a,66,58
2019-06-19,Masculino,Femenino,Soltero/a,Divorciado/a,56,60
2019-06-19,Masculino,Femenino,Soltero/a,Soltero/a,65,74
2019-06-19,Femenino,Masculino,Divorciado/a,Divorciado/a,65,81
2019-06-20,Femenino,Masculino,Soltero/a,Soltero/a,19,21
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,22,22
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,23,23
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,21,24
2019-06-21,Masculino,Masculino,Soltero/a,Soltero/a,29,24
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,31,26
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,28,27
2019-06-21,Femenino,Masculino,Divorciado/a,Soltero/a,34,27
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,30,28
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,28,28
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,29,28
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,29,28
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,29,29
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,31,29
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,29,29
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,29,29
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,29,29
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,27,30
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,27,30
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,41,32
2019-06-21,Masculino,Femenino,Divorciado/a,Soltero/a,47,33
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,35,33
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,28,33
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,32,33
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,29,34
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,31,34
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,33,34
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,39,35
2019-06-21,Masculino,Masculino,Soltero/a,Soltero/a,36,35
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,35,35
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,29,35
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,30,35
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,37,36
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,47,36
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,32,36
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,32,36
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,35,36
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,48,37
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,39,38
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,39,38
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,47,38
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,34,38
2019-06-21,Masculino,Femenino,Divorciado/a,Soltero/a,35,39
2019-06-21,Masculino,Femenino,Divorciado/a,Soltero/a,39,39
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,38,39
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,33,39
2019-06-21,Masculino,Femenino,Divorciado/a,Soltero/a,45,40
2019-06-21,Masculino,Femenino,Divorciado/a,Soltero/a,51,40
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,39,40
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,36,41
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,43,41
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,44,41
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,51,41
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,38,41
2019-06-21,Masculino,Femenino,Divorciado/a,Soltero/a,70,43
2019-06-21,Masculino,Femenino,Divorciado/a,Soltero/a,41,44
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,50,45
2019-06-21,Masculino,Femenino,Viudo/a,Soltero/a,52,45
2019-06-21,Femenino,Masculino,Soltero/a,Divorciado/a,26,46
2019-06-21,Masculino,Femenino,Divorciado/a,Soltero/a,66,48
2019-06-21,Masculino,Femenino,Soltero/a,Divorciado/a,32,48
2019-06-21,Masculino,Masculino,Soltero/a,Soltero/a,56,48
2019-06-21,Masculino,Femenino,Soltero/a,Soltero/a,43,48
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,51,49
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,58,49
2019-06-21,Masculino,Femenino,Divorciado/a,Divorciado/a,58,51
2019-06-21,Masculino,Femenino,Divorciado/a,Divorciado/a,72,56
2019-06-21,Femenino,Masculino,Soltero/a,Divorciado/a,43,57
2019-06-21,Masculino,Femenino,Viudo/a,Soltero/a,65,58
2019-06-21,Femenino,Masculino,Soltero/a,Soltero/a,47,60
2019-06-21,Masculino,Femenino,Viudo/a,Divorciado/a,87,63
2019-06-21,Masculino,No declara,Divorciado/a,Divorciado/a,73,66
2019-06-21,Masculino,Femenino,Divorciado/a,Soltero/a,72,67
2019-06-21,Masculino,Femenino,Divorciado/a,Soltero/a,69,68
2019-06-21,Femenino,Masculino,Divorciado/a,Divorciado/a,70,72
2019-06-21,Masculino,Femenino,Divorciado/a,Divorciado/a,81,76
2019-06-21,Masculino,Femenino,Divorciado/a,Soltero/a,69,77
2019-06-21,Masculino,Femenino,Divorciado/a,Divorciado/a,73,77
2019-06-22,Femenino,Masculino,Soltero/a,Soltero/a,28,26
2019-06-22,Masculino,Femenino,Divorciado/a,Soltero/a,46,34
2019-06-22,Masculino,Femenino,Soltero/a,Soltero/a,43,35
2019-06-24,Masculino,Femenino,Soltero/a,Soltero/a,22,20
2019-06-24,Masculino,Femenino,Soltero/a,Soltero/a,29,24
2019-06-24,Masculino,Femenino,Soltero/a,Soltero/a,29,24
2019-06-24,Masculino,Femenino,Soltero/a,Soltero/a,29,24
2019-06-24,Masculino,Femenino,Soltero/a,Soltero/a,26,28
2019-06-24,Femenino,Masculino,Soltero/a,Soltero/a,43,28
2019-06-24,Masculino,Femenino,Soltero/a,Soltero/a,28,28
2019-06-24,Femenino,Masculino,Soltero/a,Soltero/a,31,29
2019-06-24,Masculino,Femenino,Soltero/a,Soltero/a,26,29
2019-06-24,Masculino,Femenino,Soltero/a,Soltero/a,41,34
2019-06-24,Femenino,Masculino,Soltero/a,Soltero/a,30,35
2019-06-24,Femenino,Masculino,Soltero/a,Soltero/a,36,38
2019-06-24,Femenino,Masculino,Soltero/a,Soltero/a,41,38
2019-06-24,Femenino,Masculino,Soltero/a,Soltero/a,42,39
2019-06-24,Masculino,Femenino,Divorciado/a,Soltero/a,54,40
2019-06-24,Femenino,Femenino,Soltero/a,Soltero/a,52,41
2019-06-24,Femenino,Masculino,Soltero/a,Soltero/a,42,42
2019-06-24,Masculino,Femenino,Divorciado/a,Soltero/a,60,47
2019-06-24,Masculino,Femenino,Divorciado/a,Divorciado/a,59,50
2019-06-24,Masculino,Masculino,Soltero/a,Soltero/a,49,51
2019-06-24,Masculino,Femenino,Soltero/a,Soltero/a,44,57
2019-06-24,Masculino,Femenino,Soltero/a,Divorciado/a,36,59
2019-06-24,Femenino,Masculino,Divorciado/a,Divorciado/a,72,84
2019-06-25,Femenino,Masculino,Soltero/a,Soltero/a,19,24
2019-06-25,Masculino,Masculino,Soltero/a,Soltero/a,30,32
2019-06-25,Femenino,Masculino,Soltero/a,Soltero/a,41,41
2019-06-25,Masculino,Femenino,Divorciado/a,Soltero/a,69,46
2019-06-25,Femenino,Masculino,Soltero/a,Soltero/a,66,63
2019-06-25,Masculino,Masculino,Soltero/a,Divorciado/a,44,65
2019-06-25,Femenino,Masculino,Soltero/a,Viudo/a,40,67
2019-06-25,Masculino,Femenino,Divorciado/a,Divorciado/a,71,67
2019-06-25,Femenino,Masculino,Divorciado/a,Divorciado/a,67,68
2019-06-26,Masculino,Femenino,Soltero/a,Soltero/a,23,21
2019-06-26,Masculino,Femenino,Soltero/a,Soltero/a,25,24
2019-06-26,Masculino,Masculino,Soltero/a,Soltero/a,29,25
2019-06-26,Masculino,Femenino,Soltero/a,Soltero/a,27,27
2019-06-26,Masculino,Femenino,Soltero/a,Soltero/a,27,27
2019-06-26,Femenino,Femenino,Soltero/a,Soltero/a,25,29
2019-06-26,Femenino,Masculino,Soltero/a,Soltero/a,28,30
2019-06-26,Masculino,Femenino,Soltero/a,Soltero/a,37,32
2019-06-26,Masculino,Femenino,Soltero/a,Soltero/a,37,33
2019-06-26,Femenino,Masculino,Soltero/a,Soltero/a,25,33
2019-06-26,Masculino,Femenino,Soltero/a,Soltero/a,36,34
2019-06-26,Femenino,Masculino,Soltero/a,Soltero/a,43,34
2019-06-26,Masculino,Femenino,Soltero/a,Soltero/a,41,36
2019-06-26,Masculino,Femenino,Soltero/a,Divorciado/a,37,36
2019-06-26,Femenino,Masculino,Soltero/a,Soltero/a,34,36
2019-06-26,Femenino,Femenino,Soltero/a,Soltero/a,30,36
2019-06-26,Masculino,Femenino,Soltero/a,Soltero/a,35,37
2019-06-26,Femenino,Masculino,Casado/a,Soltero/a,32,37
2019-06-26,Femenino,Masculino,Soltero/a,Soltero/a,36,39
2019-06-26,Femenino,Masculino,Soltero/a,Soltero/a,39,39
2019-06-26,Femenino,Masculino,Soltero/a,Soltero/a,44,40
2019-06-26,Masculino,Femenino,Divorciado/a,Divorciado/a,66,41
2019-06-26,Masculino,Masculino,Soltero/a,Soltero/a,31,41
2019-06-26,Masculino,Femenino,Divorciado/a,Divorciado/a,63,44
2019-06-26,Femenino,Masculino,Soltero/a,Viudo/a,40,47
2019-06-26,Femenino,Masculino,Divorciado/a,Soltero/a,69,60
2019-06-26,Masculino,Femenino,Viudo/a,Divorciado/a,60,60
2019-06-26,Masculino,Femenino,Soltero/a,Divorciado/a,71,71
2019-06-27,Masculino,Femenino,Soltero/a,Soltero/a,24,20
2019-06-27,Masculino,Masculino,Soltero/a,Soltero/a,29,24
2019-06-27,Masculino,Femenino,Soltero/a,Soltero/a,31,28
2019-06-27,Masculino,Femenino,Soltero/a,Soltero/a,33,28
2019-06-27,Masculino,Femenino,Soltero/a,Soltero/a,28,28
2019-06-27,Masculino,Femenino,Soltero/a,Soltero/a,29,29
2019-06-27,Masculino,Femenino,Soltero/a,Soltero/a,25,30
2019-06-27,Masculino,Femenino,Soltero/a,Soltero/a,33,30
2019-06-27,Femenino,Masculino,Soltero/a,Soltero/a,33,31
2019-06-27,Femenino,Masculino,Soltero/a,Soltero/a,36,32
2019-06-27,Masculino,Femenino,Soltero/a,Soltero/a,38,32
2019-06-27,Femenino,Masculino,Soltero/a,Soltero/a,19,33
2019-06-27,Femenino,Masculino,Soltero/a,Soltero/a,29,34
2019-06-27,Masculino,Femenino,Soltero/a,Soltero/a,41,35
2019-06-27,Masculino,Femenino,Soltero/a,Soltero/a,48,36
2019-06-27,Masculino,Femenino,Divorciado/a,Divorciado/a,49,37
2019-06-27,Femenino,Femenino,Casado/a,Soltero/a,39,37
2019-06-27,Masculino,Femenino,Divorciado/a,Soltero/a,43,40
2019-06-27,Masculino,Femenino,Soltero/a,Soltero/a,41,42
2019-06-27,Femenino,Masculino,Soltero/a,Soltero/a,51,49
2019-06-27,Femenino,Masculino,Divorciado/a,Soltero/a,50,50
2019-06-27,Masculino,Femenino,Divorciado/a,Divorciado/a,39,50
2019-06-27,Masculino,Femenino,Divorciado/a,Divorciado/a,61,58
2019-06-27,Masculino,Femenino,Divorciado/a,Divorciado/a,64,64
2019-06-27,Masculino,Femenino,Soltero/a,Soltero/a,68,70
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,20,19
2019-06-28,Masculino,Femenino,Soltero/a,Soltero/a,20,19
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,19,19
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,16,19
2019-06-28,Masculino,Masculino,Soltero/a,Soltero/a,30,21
2019-06-28,Femenino,Masculino,Soltero/a,Soltero/a,19,22
2019-06-28,Masculino,Masculino,Soltero/a,Soltero/a,22,22
